"bpmag-Gmag","bpmag-rpmag","bpmag-Jmag","bpmag-Hmag","bpmag-Kmag","Gmag-rpmag","Gmag-Jmag","Gmag-Hmag","Gmag-Kmag","rpmag-Jmag","rpmag-Hmag","rpmag-Kmag","Jmag-Hmag","Jmag-Kmag","Hmag-Kmag","class"
-0.0363,-0.1183,0.0817,0.0967,0.3867,-0.0821,0.118,0.133,0.423,0.2001,0.2151,0.5051,0.015,0.305,0.29,"B"
0.3658,0.8922,1.5808,1.8348,2.1468,0.5264,1.215,1.469,1.781,0.6886,0.9426,1.2546,0.254,0.566,0.312,"B"
0.5691,1.3128,2.2353,2.5323,2.7623,0.7437,1.6661,1.9631,2.1931,0.9225,1.2195,1.4495,0.297,0.527,0.23,"B"
0.328,0.8506,1.4544,1.6164,1.7764,0.5226,1.1264,1.2884,1.4484,0.6038,0.7658,0.9258,0.162,0.322,0.16,"B"
0.6473,1.4627,2.5519,2.9259,3.2029,0.8154,1.9046,2.2786,2.5556,1.0892,1.4632,1.7402,0.374,0.651,0.277,"B"
0.47,1.1404,2.0146,2.3126,2.4976,0.6704,1.5446,1.8426,2.0276,0.8742,1.1722,1.3572,0.298,0.483,0.185,"B"
0.0868,0.2391,0.3324,0.3224,0.3404,0.1523,0.2456,0.2356,0.2536,0.0933,0.0833,0.1013,-0.01,0.008,0.018,"B"
0.1154,0.3597,0.7897,1.0107,1.3337,0.2444,0.6743,0.8953,1.2183,0.43,0.651,0.974,0.221,0.544,0.323,"B"
0.2362,0.6539,1.1962,1.3232,1.4212,0.4176,0.9599,1.0869,1.1849,0.5423,0.6693,0.7673,0.127,0.225,0.098,"B"
0.0791,0.2051,0.4434,0.4154,0.4934,0.126,0.3643,0.3363,0.4143,0.2383,0.2103,0.2883,-0.028,0.05,0.078,"B"
0.1382,0.3746,0.568,0.636,0.898,0.2364,0.4298,0.4978,0.7598,0.1935,0.2615,0.5235,0.068,0.33,0.262,"B"
0.534,1.2608,1.9502,2.1652,2.2642,0.7268,1.4162,1.6312,1.7302,0.6893,0.9043,1.0033,0.215,0.314,0.099,"B"
0.26,0.6764,1.3905,1.8635,1.9625,0.4164,1.1305,1.6035,1.7025,0.7141,1.1871,1.2861,0.473,0.572,0.099,"B"
0.4119,1.025,1.8311,2.0761,2.1841,0.6131,1.4192,1.6642,1.7722,0.806,1.051,1.159,0.245,0.353,0.108,"B"
0.0954,0.2833,0.656,0.938,1.501,0.1878,0.5606,0.8426,1.4056,0.3728,0.6548,1.2178,0.282,0.845,0.563,"B"
0.6316,1.435,2.2528,2.5738,2.7278,0.8034,1.6212,1.9422,2.0962,0.8178,1.1388,1.2928,0.321,0.475,0.154,"B"
0.5257,1.2464,2.1648,2.5148,2.7288,0.7207,1.6391,1.9891,2.2031,0.9185,1.2685,1.4825,0.35,0.564,0.214,"B"
0.2392,0.6653,1.2084,1.4294,1.6364,0.4261,0.9692,1.1902,1.3972,0.5431,0.7641,0.9711,0.221,0.428,0.207,"B"
0.4109,1.0215,1.817,2.025,2.161,0.6106,1.406,1.614,1.75,0.7954,1.0034,1.1394,0.208,0.344,0.136,"B"
-0.0908,-0.278,-0.573,-0.688,-0.727,-0.1872,-0.4822,-0.5972,-0.6362,-0.295,-0.41,-0.449,-0.115,-0.154,-0.039,"B"
0.3225,0.7873,1.2848,1.4058,1.4528,0.4648,0.9623,1.0833,1.1303,0.4975,0.6185,0.6655,0.121,0.168,0.047,"B"
0.2194,0.5751,1.3715,1.8795,2.0805,0.3558,1.1521,1.6601,1.8611,0.7963,1.3043,1.5053,0.508,0.709,0.201,"B"
0.7172,1.5712,2.787,3.132,3.357,0.854,2.0698,2.4148,2.6398,1.2158,1.5608,1.7858,0.345,0.57,0.225,"B"
0.4905,1.1721,1.97,2.086,2.327,0.6816,1.4794,1.5954,1.8365,0.7979,0.9139,1.1549,0.116,0.357,0.241,"B"
0.1872,0.5041,0.8582,1.0642,1.3622,0.3169,0.671,0.877,1.175,0.3541,0.5601,0.8581,0.206,0.504,0.298,"B"
0.042,0.0209,-0.7371,-0.7971,-0.7831,-0.0211,-0.7791,-0.8391,-0.8251,-0.758,-0.818,-0.804,-0.06,-0.046,0.014,"B"
-0.072,-0.2429,-0.4414,-0.5744,-0.5734,-0.1709,-0.3695,-0.5025,-0.5015,-0.1986,-0.3316,-0.3305,-0.133,-0.132,0.001,"B"
0.2407,0.6131,0.8344,0.8804,0.9484,0.3723,0.5936,0.6396,0.7076,0.2213,0.2673,0.3353,0.046,0.114,0.068,"B"
0.2511,0.6492,1.0844,1.2654,1.5864,0.3981,0.8334,1.0144,1.3354,0.4353,0.6163,0.9373,0.181,0.502,0.321,"B"
0.5056,1.2027,2.0804,2.3904,2.5964,0.697,1.5748,1.8848,2.0908,0.8777,1.1877,1.3937,0.31,0.516,0.206,"B"
0.0043,0.0166,0.2473,0.3443,0.6073,0.0123,0.243,0.34,0.603,0.2307,0.3277,0.5907,0.097,0.36,0.263,"B"
0.0047,0.018,-0.0084,0.0056,0.0736,0.0133,-0.0131,0.0009,0.0689,-0.0264,-0.0124,0.0556,0.014,0.082,0.068,"B"
0.0598,0.1616,0.3572,0.3032,0.3222,0.1019,0.2974,0.2434,0.2624,0.1956,0.1416,0.1606,-0.054,-0.035,0.019,"B"
0.1068,0.2996,0.5554,0.5934,0.6564,0.1928,0.4486,0.4866,0.5496,0.2558,0.2938,0.3568,0.038,0.101,0.063,"B"
-0.063,-0.1459,-0.3255,-0.3695,-0.3115,-0.0829,-0.2626,-0.3066,-0.2486,-0.1797,-0.2237,-0.1657,-0.044,0.014,0.058,"B"
-0.0199,-0.0405,0.0202,0.1192,0.3552,-0.0206,0.0401,0.1391,0.3751,0.0607,0.1597,0.3957,0.099,0.335,0.236,"B"
0.0941,0.2955,0.5917,0.7197,1.0227,0.2015,0.4977,0.6257,0.9287,0.2962,0.4242,0.7272,0.128,0.431,0.303,"B"
0.0419,0.099,0.204,0.226,0.266,0.0572,0.1622,0.1842,0.2242,0.105,0.127,0.167,0.022,0.062,0.04,"B"
0.0386,0.0458,0.1003,0.1203,0.4073,0.0072,0.0617,0.0817,0.3687,0.0545,0.0745,0.3615,0.02,0.307,0.287,"B"
0.6768,1.4914,2.6621,2.9901,3.2641,0.8146,1.9853,2.3133,2.5873,1.1707,1.4987,1.7727,0.328,0.602,0.274,"B"
0.127,0.3603,0.6296,0.6406,0.7116,0.2333,0.5026,0.5136,0.5846,0.2693,0.2803,0.3513,0.011,0.082,0.071,"B"
0.2936,0.6886,1.3376,1.5006,1.7446,0.395,1.044,1.207,1.451,0.649,0.812,1.056,0.163,0.407,0.244,"B"
0.0141,0.0245,0.3024,0.3174,0.4794,0.0104,0.2882,0.3032,0.4652,0.2778,0.2928,0.4548,0.015,0.177,0.162,"B"
0.0265,0.0668,0.2308,0.2918,0.4768,0.0403,0.2043,0.2653,0.4503,0.164,0.225,0.41,0.061,0.246,0.185,"B"
0.0816,0.2114,0.3698,0.3428,0.3418,0.1298,0.2882,0.2612,0.2602,0.1584,0.1314,0.1304,-0.027,-0.028,-0.001,"B"
-0.0171,-0.0501,-0.0573,-0.1103,-0.0953,-0.033,-0.0402,-0.0932,-0.0782,-0.0072,-0.0602,-0.0452,-0.053,-0.038,0.015,"B"
0.1748,0.508,0.9699,1.1179,1.2579,0.3333,0.7951,0.9431,1.0831,0.4618,0.6098,0.7498,0.148,0.288,0.14,"B"
0.0704,0.1903,0.3391,0.3901,0.4021,0.1199,0.2687,0.3197,0.3317,0.1488,0.1998,0.2118,0.051,0.063,0.012,"B"
0.3178,0.7949,1.3925,1.5295,1.6455,0.4771,1.0747,1.2117,1.3277,0.5976,0.7346,0.8506,0.137,0.253,0.116,"B"
0.2293,0.5893,1.0648,1.1398,1.2158,0.3601,0.8355,0.9105,0.9865,0.4755,0.5505,0.6265,0.075,0.151,0.076,"B"
0.0639,0.1787,0.2731,0.2381,0.2871,0.1147,0.2092,0.1742,0.2232,0.0945,0.0595,0.1084,-0.035,0.014,0.049,"B"
-0.0193,-0.0407,-0.0646,0.0054,0.1424,-0.0214,-0.0453,0.0247,0.1617,-0.0238,0.0462,0.1832,0.07,0.207,0.137,"B"
0.2854,0.7742,1.3621,1.6651,1.9151,0.4888,1.0767,1.3797,1.6297,0.5879,0.8909,1.1409,0.303,0.553,0.25,"B"
0.045,0.131,0.2326,0.2186,0.3156,0.086,0.1876,0.1736,0.2706,0.1016,0.0876,0.1846,-0.014,0.083,0.097,"B"
0.2024,0.5265,0.7408,0.7568,0.8238,0.3241,0.5385,0.5545,0.6215,0.2144,0.2304,0.2974,0.016,0.083,0.067,"B"
-0.0833,-0.0036,-0.1146,0.0874,0.1214,0.0796,-0.0314,0.1706,0.2046,-0.111,0.091,0.125,0.202,0.236,0.034,"B"
-0.0967,0.035,0.1309,0.0609,0.0429,0.1317,0.2276,0.1576,0.1396,0.0959,0.0259,0.0079,-0.07,-0.088,-0.018,"B"
0.1254,0.3426,0.5237,0.7017,0.9497,0.2172,0.3983,0.5763,0.8243,0.181,0.359,0.607,0.178,0.426,0.248,"B"
0.118,0.3456,0.5803,0.6993,0.8923,0.2276,0.4624,0.5814,0.7744,0.2347,0.3537,0.5467,0.119,0.312,0.193,"B"
-0.0081,-0.0283,-0.0315,-0.1035,-0.0965,-0.0202,-0.0234,-0.0954,-0.0884,-0.0032,-0.0752,-0.0682,-0.072,-0.065,0.007,"B"
0.4504,1.0805,1.4862,1.7192,1.9272,0.6301,1.0358,1.2688,1.4768,0.4057,0.6387,0.8467,0.233,0.441,0.208,"B"
0.2964,0.7786,1.4287,1.5697,1.7427,0.4821,1.1323,1.2733,1.4463,0.6501,0.7911,0.9641,0.141,0.314,0.173,"B"
-0.0611,-0.2343,-0.34,-0.345,-0.376,-0.1732,-0.2789,-0.2839,-0.3149,-0.1057,-0.1107,-0.1417,-0.005,-0.036,-0.031,"B"
0.6819,1.5146,2.6606,3.0456,3.2896,0.8327,1.9787,2.3637,2.6077,1.146,1.531,1.775,0.385,0.629,0.244,"B"
0.2394,0.8323,2.0445,1.9175,2.1015,0.5929,1.8051,1.6781,1.8621,1.2122,1.0852,1.2692,-0.127,0.057,0.184,"B"
0.0551,0.1472,0.1945,0.2845,0.4175,0.0921,0.1394,0.2294,0.3624,0.0473,0.1373,0.2703,0.09,0.223,0.133,"B"
0.1743,0.4819,0.7367,0.7787,0.8257,0.3076,0.5624,0.6044,0.6514,0.2548,0.2968,0.3438,0.042,0.089,0.047,"B"
0.1044,0.3254,0.4893,0.5423,0.5463,0.221,0.3849,0.4379,0.4419,0.1639,0.2169,0.2209,0.053,0.057,0.004,"B"
0.0872,0.2494,0.4273,0.4223,0.5493,0.1622,0.3401,0.3351,0.4621,0.1779,0.1729,0.2999,-0.005,0.122,0.127,"B"
0.2347,0.6752,1.2294,1.5064,1.7614,0.4405,0.9947,1.2717,1.5267,0.5542,0.8312,1.0862,0.277,0.532,0.255,"B"
0.1535,0.3669,0.6445,0.7895,1.0165,0.2133,0.491,0.636,0.863,0.2776,0.4226,0.6496,0.145,0.372,0.227,"B"
0.0325,0.1509,0.5419,0.6229,0.8209,0.1184,0.5095,0.5905,0.7885,0.391,0.472,0.67,0.081,0.279,0.198,"B"
-0.0147,-0.0734,-0.1494,-0.1684,-0.1524,-0.0587,-0.1347,-0.1537,-0.1377,-0.076,-0.095,-0.079,-0.019,-0.003,0.016,"B"
0.2789,0.6925,1.1601,1.2181,1.2341,0.4136,0.8813,0.9393,0.9553,0.4676,0.5256,0.5416,0.058,0.074,0.016,"B"
0.198,0.5269,0.9701,1.1711,1.4211,0.3289,0.7721,0.9731,1.2231,0.4432,0.6442,0.8942,0.201,0.451,0.25,"B"
0.2544,0.7053,0.8179,0.9159,1.0669,0.4509,0.5635,0.6615,0.8125,0.1127,0.2107,0.3617,0.098,0.249,0.151,"B"
0.118,0.7713,1.3336,1.4436,1.4846,0.6534,1.2157,1.3257,1.3667,0.5623,0.6723,0.7133,0.11,0.151,0.041,"B"
0.1533,0.4216,0.7592,0.9372,1.1912,0.2683,0.6059,0.7839,1.0379,0.3376,0.5156,0.7696,0.178,0.432,0.254,"B"
0.0683,0.2575,0.6306,0.7566,0.9236,0.1892,0.5622,0.6882,0.8552,0.3731,0.4991,0.6661,0.126,0.293,0.167,"B"
0.0168,-0.1606,-0.2264,-0.3184,-0.2694,-0.1774,-0.2432,-0.3352,-0.2862,-0.0658,-0.1578,-0.1088,-0.092,-0.043,0.049,"B"
0.0354,0.1197,0.1663,0.1613,0.1523,0.0843,0.1309,0.1259,0.1169,0.0466,0.0416,0.0326,-0.005,-0.014,-0.009,"B"
0.0634,0.1733,0.2645,0.2195,0.2325,0.1099,0.2011,0.1561,0.1691,0.0912,0.0462,0.0592,-0.045,-0.032,0.013,"B"
0.0631,0.2056,0.4124,0.5444,0.7204,0.1426,0.3494,0.4814,0.6574,0.2068,0.3388,0.5148,0.132,0.308,0.176,"B"
0.1489,0.4243,0.5936,0.6846,0.6906,0.2754,0.4447,0.5357,0.5417,0.1693,0.2603,0.2663,0.091,0.097,0.006,"B"
0.555,1.301,2.5896,3.2726,3.5956,0.7459,2.0346,2.7176,3.0406,1.2886,1.9716,2.2946,0.683,1.006,0.323,"B"
0.2607,0.6739,1.1558,1.3418,1.5858,0.4132,0.8951,1.0811,1.3251,0.4819,0.6679,0.9119,0.186,0.43,0.244,"B"
0.2033,0.5497,1.0913,1.2443,1.4803,0.3463,0.888,1.041,1.277,0.5417,0.6947,0.9307,0.153,0.389,0.236,"B"
-0.0402,-0.2195,-0.5666,-0.2296,-0.1256,-0.1793,-0.5264,-0.1894,-0.0854,-0.3471,-0.0101,0.0939,0.337,0.441,0.104,"B"
0.2851,0.7559,1.3902,1.4892,1.5902,0.4708,1.1051,1.2041,1.3051,0.6342,0.7332,0.8342,0.099,0.2,0.101,"B"
0.2924,0.7389,1.8896,2.9706,4.0206,0.4465,1.5972,2.6782,3.7282,1.1507,2.2317,3.2817,1.081,2.131,1.05,"B"
0.1894,0.5288,1.0097,1.1937,1.4337,0.3394,0.8203,1.0043,1.2443,0.4808,0.6648,0.9048,0.184,0.424,0.24,"B"
0.0862,0.2288,0.4253,0.3913,0.4373,0.1426,0.3391,0.3051,0.3511,0.1965,0.1625,0.2085,-0.034,0.012,0.046,"B"
0.0172,0.0961,1.2306,1.3966,1.6306,0.079,1.2134,1.3794,1.6134,1.1344,1.3004,1.5344,0.166,0.4,0.234,"B"
-0.0038,-0.0492,-0.0587,-0.1057,-0.0977,-0.0454,-0.0549,-0.1019,-0.0939,-0.0095,-0.0565,-0.0485,-0.047,-0.039,0.008,"B"
0.2396,0.6308,1.1271,1.2701,1.3571,0.3912,0.8875,1.0305,1.1175,0.4963,0.6393,0.7263,0.143,0.23,0.087,"B"
-0.0202,-0.2121,-0.3653,-0.4413,-0.4283,-0.1918,-0.345,-0.421,-0.408,-0.1532,-0.2292,-0.2162,-0.076,-0.063,0.013,"B"
0.5199,1.2044,1.9593,2.2123,2.3633,0.6844,1.4394,1.6924,1.8434,0.755,1.008,1.159,0.253,0.404,0.151,"B"
0.2157,0.5164,0.6781,0.9941,1.2951,0.3007,0.4624,0.7784,1.0794,0.1617,0.4777,0.7787,0.316,0.617,0.301,"B"
0.4733,1.1388,2.0165,2.3725,2.4625,0.6654,1.5431,1.8991,1.9891,0.8777,1.2337,1.3237,0.356,0.446,0.09,"B"
0.3947,0.9419,1.5867,1.7337,1.8097,0.5472,1.192,1.339,1.415,0.6448,0.7918,0.8678,0.147,0.223,0.076,"B"
0.1696,0.4293,0.8512,1.4452,1.4882,0.2597,0.6816,1.2756,1.3186,0.4219,1.0159,1.0589,0.594,0.637,0.043,"B"
0.0483,0.1614,0.2915,0.3185,0.2425,0.1131,0.2432,0.2702,0.1942,0.1301,0.1571,0.0811,0.027,-0.049,-0.076,"B"
-0.0377,-0.1069,-0.1721,-0.1841,-0.1721,-0.0692,-0.1344,-0.1464,-0.1344,-0.0652,-0.0771,-0.0652,-0.012,0,0.012,"B"
0.3641,0.9111,1.5727,1.7647,1.8417,0.547,1.2086,1.4006,1.4776,0.6616,0.8536,0.9306,0.192,0.269,0.077,"B"
0.1175,0.2926,0.8268,1.1658,1.3248,0.1751,0.7092,1.0482,1.2072,0.5341,0.8731,1.0321,0.339,0.498,0.159,"B"
0.1009,0.2725,0.4198,0.4268,0.4468,0.1715,0.3188,0.3258,0.3458,0.1473,0.1543,0.1743,0.007,0.027,0.02,"B"
-0.2081,-0.0933,-0.1507,-0.1657,-0.0637,0.1148,0.0574,0.0424,0.1444,-0.0574,-0.0724,0.0296,-0.015,0.087,0.102,"B"
0.0364,0.0759,0.0107,-0.0053,0.0127,0.0395,-0.0257,-0.0417,-0.0237,-0.0653,-0.0813,-0.0633,-0.016,0.002,0.018,"B"
0.0477,0.1263,0.2391,0.2281,0.2631,0.0786,0.1914,0.1804,0.2154,0.1128,0.1018,0.1368,-0.011,0.024,0.035,"B"
0.6939,1.5309,2.7276,3.1696,3.5526,0.8369,2.0337,2.4757,2.8587,1.1968,1.6388,2.0218,0.442,0.825,0.383,"B"
0.3257,0.7937,1.3902,1.5882,1.8542,0.4681,1.0645,1.2625,1.5285,0.5964,0.7945,1.0605,0.198,0.464,0.266,"B"
0.0336,0.1129,0.0177,0.0087,0.0047,0.0793,-0.0159,-0.0249,-0.0289,-0.0952,-0.1042,-0.1082,-0.009,-0.013,-0.004,"B"
0.2596,0.6719,0.9936,1.1906,1.4526,0.4123,0.734,0.931,1.193,0.3217,0.5187,0.7807,0.197,0.459,0.262,"B"
0.2391,0.6235,1.5329,2.0099,2.2849,0.3845,1.2938,1.7708,2.0458,0.9094,1.3864,1.6614,0.477,0.752,0.275,"B"
0.0711,0.1972,0.4026,0.4126,0.4406,0.1261,0.3315,0.3415,0.3695,0.2054,0.2154,0.2434,0.01,0.038,0.028,"B"
0.0415,0.1177,0.2192,0.2252,0.2552,0.0762,0.1777,0.1837,0.2137,0.1015,0.1075,0.1375,0.006,0.036,0.03,"B"
0.0114,0.0289,0.0402,0.0342,0.2052,0.0175,0.0288,0.0228,0.1938,0.0113,0.0053,0.1763,-0.006,0.165,0.171,"B"
0.4314,1.0175,1.7435,1.9035,2.0675,0.5862,1.3121,1.4721,1.6361,0.7259,0.8859,1.0499,0.16,0.324,0.164,"B"
0.5404,1.2576,2.1923,2.4553,2.6043,0.7172,1.6519,1.9149,2.0639,0.9347,1.1977,1.3467,0.263,0.412,0.149,"B"
0.1156,0.3753,0.5679,0.6759,0.9309,0.2597,0.4523,0.5603,0.8153,0.1926,0.3006,0.5556,0.108,0.363,0.255,"B"
0.1159,0.3102,0.5518,0.5928,0.6328,0.1942,0.4359,0.4769,0.5169,0.2417,0.2827,0.3227,0.041,0.081,0.04,"B"
0.2812,0.6943,1.1894,1.2814,1.3924,0.4131,0.9082,1.0002,1.1112,0.4951,0.5871,0.6981,0.092,0.203,0.111,"B"
0.0178,0.0419,0.0946,0.0636,0.1156,0.0241,0.0768,0.0458,0.0978,0.0527,0.0217,0.0737,-0.031,0.021,0.052,"B"
0.1994,0.5263,0.6803,0.8583,1.0063,0.3269,0.4809,0.6589,0.8069,0.154,0.332,0.48,0.178,0.326,0.148,"B"
0.2655,0.6772,1.0615,1.2415,1.5125,0.4117,0.796,0.976,1.247,0.3844,0.5644,0.8354,0.18,0.451,0.271,"B"
0.1433,0.4033,0.4359,0.6029,0.9049,0.26,0.2926,0.4596,0.7616,0.0326,0.1996,0.5016,0.167,0.469,0.302,"B"
0.7761,1.6739,2.8922,3.3182,3.5262,0.8978,2.1162,2.5422,2.7502,1.2183,1.6443,1.8523,0.426,0.634,0.208,"B"
0.1281,0.3561,0.4093,0.4903,0.5573,0.2281,0.2813,0.3623,0.4293,0.0532,0.1342,0.2012,0.081,0.148,0.067,"B"
0.057,0.0318,-0.1659,-0.0329,0.2371,-0.0252,-0.223,-0.09,0.18,-0.1977,-0.0647,0.2053,0.133,0.403,0.27,"B"
0.349,0.8901,1.5155,1.6425,1.7735,0.5411,1.1665,1.2935,1.4245,0.6254,0.7524,0.8834,0.127,0.258,0.131,"B"
0.1483,0.3898,0.6638,0.6948,0.7498,0.2415,0.5155,0.5465,0.6015,0.274,0.305,0.36,0.031,0.086,0.055,"B"
0.0365,-0.015,0.0981,-0.1059,0.0441,-0.0515,0.0616,-0.1424,0.0076,0.1131,-0.0909,0.0591,-0.204,-0.054,0.15,"B"
0.1306,0.3805,0.7344,0.9174,1.1034,0.2499,0.6038,0.7868,0.9728,0.3539,0.5369,0.7229,0.183,0.369,0.186,"B"
0.1918,0.5159,0.7808,0.9108,1.1788,0.3241,0.589,0.719,0.987,0.2649,0.3949,0.6629,0.13,0.398,0.268,"B"
0.2003,0.5364,0.8449,1.0379,1.3049,0.3361,0.6446,0.8376,1.1046,0.3084,0.5014,0.7684,0.193,0.46,0.267,"B"
0.0761,0.2278,0.3551,0.3541,0.3691,0.1517,0.279,0.278,0.293,0.1273,0.1263,0.1413,-0.001,0.014,0.015,"B"
0.0709,0.1975,0.3691,0.4091,0.4321,0.1266,0.2982,0.3382,0.3612,0.1716,0.2116,0.2346,0.04,0.063,0.023,"B"
0.0894,0.3057,0.6948,0.8258,1.0838,0.2163,0.6054,0.7364,0.9944,0.3891,0.5201,0.7781,0.131,0.389,0.258,"B"
0.3973,1.0368,1.8272,2.0182,2.2002,0.6395,1.4299,1.6209,1.8029,0.7904,0.9814,1.1634,0.191,0.373,0.182,"B"
0.3351,0.8642,1.4868,1.6338,1.7558,0.5291,1.1517,1.2987,1.4207,0.6226,0.7696,0.8916,0.147,0.269,0.122,"B"
0.3123,0.739,0.6148,0.7328,0.9438,0.4267,0.3026,0.4206,0.6316,-0.1241,-0.0061,0.2049,0.118,0.329,0.211,"B"
-0.1332,-0.0961,0.0744,0.2744,0.5294,0.0371,0.2076,0.4076,0.6626,0.1706,0.3706,0.6256,0.2,0.455,0.255,"B"
0.3107,0.7821,1.0442,1.1672,1.3262,0.4715,0.7336,0.8566,1.0156,0.2621,0.3851,0.5441,0.123,0.282,0.159,"B"
-0.039,-0.2202,-0.7734,-0.5974,-0.5194,-0.1812,-0.7344,-0.5584,-0.4804,-0.5532,-0.3772,-0.2992,0.176,0.254,0.078,"B"
0.1214,0.3411,0.511,0.59,0.83,0.2196,0.3896,0.4686,0.7086,0.1699,0.2489,0.4889,0.079,0.319,0.24,"B"
0.0075,0.0316,0.0866,0.1056,0.3006,0.0241,0.0791,0.0981,0.2931,0.055,0.074,0.269,0.019,0.214,0.195,"B"
0.0609,0.198,0.3491,0.4211,0.6031,0.1371,0.2882,0.3602,0.5422,0.1511,0.2231,0.4051,0.072,0.254,0.182,"B"
0.4974,1.1832,2.0129,2.3949,2.7019,0.6858,1.5155,1.8975,2.2045,0.8297,1.2117,1.5187,0.382,0.689,0.307,"B"
0.0242,-0.2552,-0.5691,-0.5621,-0.6071,-0.2794,-0.5933,-0.5863,-0.6313,-0.314,-0.307,-0.352,0.007,-0.038,-0.045,"B"
0.2558,0.6636,1.0142,1.2522,1.4752,0.4078,0.7584,0.9964,1.2194,0.3506,0.5886,0.8116,0.238,0.461,0.223,"B"
0.1632,0.4365,0.7703,0.8543,1.1343,0.2733,0.6071,0.6911,0.9711,0.3338,0.4178,0.6978,0.084,0.364,0.28,"B"
0.0964,0.2775,0.275,0.358,0.522,0.1811,0.1786,0.2616,0.4256,-0.0025,0.0805,0.2445,0.083,0.247,0.164,"B"
0.0153,0.0217,-0.0263,0.0267,0.1917,0.0064,-0.0416,0.0114,0.1764,-0.048,0.005,0.17,0.053,0.218,0.165,"B"
0.1127,0.2766,0.4341,0.4951,0.4821,0.1639,0.3214,0.3824,0.3694,0.1575,0.2185,0.2055,0.061,0.048,-0.013,"B"
-0.0304,-0.1031,-0.1253,-0.2123,-0.1563,-0.0728,-0.095,-0.182,-0.126,-0.0222,-0.1092,-0.0532,-0.087,-0.031,0.056,"B"
0.1157,0.2954,0.5247,0.5837,0.6717,0.1797,0.409,0.468,0.556,0.2293,0.2883,0.3763,0.059,0.147,0.088,"B"
-0.0718,0.0141,0.1337,0.0957,0.4067,0.0858,0.2054,0.1674,0.4784,0.1196,0.0816,0.3926,-0.038,0.273,0.311,"B"
0.2195,0.6355,1.9298,2.1638,2.4628,0.416,1.7103,1.9443,2.2433,1.2943,1.5283,1.8273,0.234,0.533,0.299,"B"
0.3623,0.8702,1.4285,1.5155,1.5725,0.508,1.0662,1.1532,1.2102,0.5583,0.6453,0.7023,0.087,0.144,0.057,"B"
0.0711,0.2082,0.5118,0.5958,0.7358,0.1371,0.4407,0.5247,0.6647,0.3036,0.3876,0.5276,0.084,0.224,0.14,"B"
0.0522,0.1762,0.5703,0.6683,0.9273,0.124,0.5181,0.6161,0.8751,0.3941,0.4921,0.7511,0.098,0.357,0.259,"B"
0.6112,1.397,2.4635,2.7855,3.1315,0.7858,1.8523,2.1743,2.5203,1.0665,1.3885,1.7345,0.322,0.668,0.346,"B"
-0.0314,-0.1197,-0.1517,-0.2647,-0.2677,-0.0884,-0.1203,-0.2333,-0.2363,-0.032,-0.145,-0.148,-0.113,-0.116,-0.003,"B"
0.2696,0.7011,1.236,1.363,1.502,0.4315,0.9664,1.0934,1.2324,0.5349,0.6619,0.8009,0.127,0.266,0.139,"B"
0.9084,1.8776,3.2382,3.6412,3.8682,0.9693,2.3298,2.7328,2.9598,1.3605,1.7635,1.9905,0.403,0.63,0.227,"B"
0.191,0.4927,0.8005,0.8215,0.8625,0.3017,0.6095,0.6305,0.6715,0.3078,0.3288,0.3698,0.021,0.062,0.041,"B"
0.2422,0.6726,1.2244,1.3864,1.5844,0.4304,0.9822,1.1442,1.3422,0.5517,0.7137,0.9117,0.162,0.36,0.198,"B"
0.1458,0.3654,0.5992,0.5852,0.5622,0.2196,0.4534,0.4394,0.4164,0.2338,0.2198,0.1968,-0.014,-0.037,-0.023,"B"
0.0785,0.2506,0.3361,0.3591,0.3691,0.1721,0.2576,0.2806,0.2906,0.0856,0.1086,0.1186,0.023,0.033,0.01,"B"
0.4328,1.0517,1.841,2.154,2.637,0.619,1.4082,1.7212,2.2042,0.7893,1.1023,1.5853,0.313,0.796,0.483,"B"
-0.0141,-0.0326,-0.0241,-0.0521,0.0399,-0.0185,-0.01,-0.038,0.054,0.0085,-0.0195,0.0725,-0.028,0.064,0.092,"B"
0.1103,0.3008,0.4608,0.5008,0.5458,0.1906,0.3506,0.3906,0.4356,0.16,0.2,0.245,0.04,0.085,0.045,"B"
0.4921,1.1381,1.9972,2.2312,2.6002,0.646,1.5051,1.7391,2.1081,0.8591,1.0931,1.4621,0.234,0.603,0.369,"B"
0.1957,0.5666,1.013,1.097,1.168,0.3709,0.8173,0.9013,0.9723,0.4464,0.5304,0.6014,0.084,0.155,0.071,"B"
-0.0026,-0.0152,-0.0387,-0.0817,-0.0697,-0.0127,-0.0362,-0.0792,-0.0672,-0.0235,-0.0665,-0.0545,-0.043,-0.031,0.012,"B"
0.4036,1.0093,1.7335,1.9395,2.1055,0.6056,1.3298,1.5358,1.7018,0.7242,0.9302,1.0962,0.206,0.372,0.166,"B"
0.0671,0.1648,0.3156,0.2716,0.2956,0.0978,0.2485,0.2045,0.2285,0.1508,0.1068,0.1308,-0.044,-0.02,0.024,"B"
-0.0417,-0.1663,-0.2955,-0.3465,-0.3915,-0.1246,-0.2538,-0.3048,-0.3498,-0.1292,-0.1802,-0.2252,-0.051,-0.096,-0.045,"B"
0.3927,0.9001,1.3218,1.4748,1.5678,0.5075,0.9291,1.0821,1.1751,0.4217,0.5747,0.6677,0.153,0.246,0.093,"B"
